"Station Name","MAC Address","Org Name","Start Date","Start Time Zone","End Date","End Time Zone","Transaction Date (Pacific Time)","Total Duration (hh:mm:ss)","Charging Time (hh:mm:ss)","Energy (kWh)","GHG Savings (kg)","Gasoline Savings (gallons)","Port Type","Port Number","Plug Type","EVSE ID","Address 1","Address 2",City,State/Province,"Postal Code",Country,Latitude,Longitude,Currency,Fee,"Ended By","Plug In Event Id","Driver Postal Code","User ID","Start SOC","End SOC",County,"System S/N","Model Number"
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-24 17:11:45",PST,"2020-02-24 20:19:40",PST,"2020-02-24 20:20:39",03:07:54,01:19:49,2.637,1.107,0.331,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.290,Customer,1582593097,93401,19653611,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-24 17:46:39",PST,"2020-02-24 20:13:16",PST,"2020-02-24 20:14:00",02:26:42,02:15:26,15.633,6.566,1.962,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,1.720,"Plug Out at Vehicle",5533,93428,3367961,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-24 18:07:55",PST,"2020-02-24 20:04:31",PST,"2020-02-24 20:05:20",01:56:35,01:56:26,6.317,2.653,0.793,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.690,"Plug Out at Vehicle",4541,93401,3868531,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-24 15:59:23",PST,"2020-02-24 20:00:53",PST,"2020-02-24 20:01:36",04:01:30,01:49:32,4.793,2.013,0.602,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.680,"Plug Out at Vehicle",3351,93428,1669191,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-24 15:59:25",PST,"2020-02-24 19:42:33",PST,"2020-02-24 19:44:09",03:43:09,00:27:30,1.284,0.539,0.161,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.140,Customer,1582588757,94583,2800441,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-24 15:49:55",PST,"2020-02-24 19:37:38",PST,"2020-02-24 19:38:19",03:47:42,03:47:37,26.493,11.127,3.325,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,2.910,"Plug Out at Vehicle",5388,92009,1782891,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-24 16:49:54",PST,"2020-02-24 19:17:06",PST,"2020-02-24 19:18:20",02:27:11,02:26:42,16.502,6.931,2.071,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,1.820,"Plug Out at Vehicle",1582591788,93420,647725,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-24 15:43:14",PST,"2020-02-24 17:51:41",PST,"2020-02-24 17:52:43",02:08:26,02:08:10,6.956,2.921,0.873,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.770,"Plug Out at Vehicle",4540,N/A,,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-24 14:18:15",PST,"2020-02-24 17:48:24",PST,"2020-02-24 17:49:09",03:30:09,01:07:51,7.335,3.081,0.921,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.810,"Plug Out at Vehicle",4538,93401,835699,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-24 16:54:47",PST,"2020-02-24 17:31:35",PST,"2020-02-24 17:33:12",00:36:47,00:36:25,4.171,1.752,0.523,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.460,"Plug Out at Vehicle",1582592081,93446,1183311,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-24 13:49:33",PST,"2020-02-24 17:31:57",PST,"2020-02-24 17:33:04",03:42:29,03:02:52,21.527,9.041,2.702,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,2.370,"Plug Out at Vehicle",3349,93446,21010161,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-24 13:20:12",PST,"2020-02-24 17:16:22",PST,"2020-02-24 17:17:07",03:56:10,03:29:21,11.311,4.750,1.419,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,1.240,"Plug Out at Vehicle",5531,93402,4131601,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-24 15:59:41",PST,"2020-02-24 17:10:05",PST,"2020-02-24 17:12:46",01:10:28,01:10:14,4.541,1.907,0.570,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.500,"Plug Out at Vehicle",3366,93405,4302971,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-24 12:52:04",PST,"2020-02-24 16:54:43",PST,"2020-02-24 16:56:44",04:02:39,02:22:31,8.464,3.555,1.062,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,1.200,"Plug Out at Vehicle",5387,93420,21005971,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-24 13:13:37",PST,"2020-02-24 16:37:04",PST,"2020-02-24 16:38:41",03:23:26,01:55:26,6.075,2.551,0.762,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.670,"Plug Out at Vehicle",5993,93444,2922011,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-24 13:46:53",PST,"2020-02-24 16:28:57",PST,"2020-02-24 16:30:06",02:42:08,02:41:45,10.174,4.273,1.277,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,1.120,"Plug Out at Vehicle",1582580807,93442,21100071,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-24 14:38:11",PST,"2020-02-24 15:48:29",PST,"2020-02-24 15:49:52",01:10:18,00:14:43,1.580,0.664,0.198,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.170,"Plug Out at Vehicle",3350,92009,1782891,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-24 11:51:08",PST,"2020-02-24 15:46:48",PST,"2020-02-24 15:48:43",03:55:40,01:55:25,6.109,2.566,0.767,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.670,"Plug Out at Vehicle",5386,93401,1141501,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-24 14:29:15",PST,"2020-02-24 15:29:26",PST,"2020-02-24 15:30:23",01:00:13,00:35:34,3.819,1.604,0.479,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.420,"Plug Out at Vehicle",4539,93401,377549,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-24 13:27:01",PST,"2020-02-24 15:24:59",PST,"2020-02-24 15:25:59",01:57:56,01:57:47,7.614,3.198,0.956,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.840,"Plug Out at Vehicle",3365,93405,4302971,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-24 12:02:41",PST,"2020-02-24 15:10:26",PST,"2020-02-24 15:12:16",03:07:44,02:42:59,19.603,8.233,2.460,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,2.160,"Plug Out at Vehicle",3364,93444,381265,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-24 10:20:15",PST,"2020-02-24 14:08:11",PST,"2020-02-24 14:12:39",03:47:55,03:47:41,27.322,11.475,3.429,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,3.010,"Plug Out at Vehicle",5530,93401,2349971,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-24 14:08:35",PST,"2020-02-24 14:10:35",PST,"2020-02-24 14:10:53",00:01:59,00:00:00,0.000,0.000,0.000,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.000,Timeout,5532,93401,2349971,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-24 13:39:41",PST,"2020-02-24 14:08:39",PST,"2020-02-24 14:09:25",00:29:02,00:28:43,3.219,1.352,0.404,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.350,"Plug Out at Vehicle",4537,93405,4055551,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-24 12:05:43",PST,"2020-02-24 13:35:53",PST,"2020-02-24 13:37:31",01:30:10,01:28:17,4.540,1.907,0.570,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.500,"Plug Out at Vehicle",1582574737,94583,2800441,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-24 11:17:25",PST,"2020-02-24 13:11:54",PST,"2020-02-24 13:12:55",01:54:33,01:54:14,12.758,5.358,1.601,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,1.400,"Plug Out at Vehicle",5992,93401,835699,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-24 09:51:49",PST,"2020-02-24 13:06:29",PST,"2020-02-24 13:08:26",03:14:39,01:36:57,5.102,2.143,0.640,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.560,"Plug Out at Vehicle",5529,93420,379067,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-24 10:26:17",PST,"2020-02-24 13:05:28",PST,"2020-02-24 13:06:31",02:39:10,02:39:00,7.981,3.352,1.002,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.880,"Plug Out at Vehicle",3348,93407,19697591,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-24 08:38:14",PST,"2020-02-24 12:34:24",PST,"2020-02-24 12:36:15",03:56:10,03:49:57,13.999,5.880,1.757,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,1.540,"Plug Out at Vehicle",1582562288,93442,21100071,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-24 08:46:48",PST,"2020-02-24 12:33:16",PST,"2020-02-24 12:34:36",03:46:33,03:46:15,27.115,11.388,3.403,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,2.980,"Plug Out at Vehicle",3363,92336,601291,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-24 11:05:06",PST,"2020-02-24 12:30:11",PST,"2020-02-24 12:32:25",01:25:05,01:08:52,2.339,0.983,0.294,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.260,"Plug Out at Vehicle",5991,93442,4139281,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-24 08:33:05",PST,"2020-02-24 12:30:12",PST,"2020-02-24 12:32:14",03:57:07,03:44:52,5.001,2.100,0.628,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.550,"Plug Out at Vehicle",1582561977,93442,21100071,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-24 08:09:12",PST,"2020-02-24 12:10:20",PST,"2020-02-24 12:12:13",04:01:07,01:54:25,12.458,5.232,1.564,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,1.480,"Plug Out at Vehicle",5385,93405,4055551,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-24 07:55:33",PST,"2020-02-24 11:50:37",PST,"2020-02-24 11:52:14",03:55:04,03:36:25,13.599,5.712,1.707,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,1.500,"Plug Out at Vehicle",1582559727,93446,21102551,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-24 11:14:29",PST,"2020-02-24 11:47:30",PST,"2020-02-24 11:48:43",00:32:59,00:32:44,3.680,1.545,0.462,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.400,"Plug Out at Vehicle",4536,N/A,,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-24 07:58:07",PST,"2020-02-24 11:42:43",PST,"2020-02-24 11:44:16",03:44:38,02:50:45,19.180,8.056,2.407,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,2.110,"Plug Out at Vehicle",5384,93465,4826691,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-24 07:50:21",PST,"2020-02-24 10:23:22",PST,"2020-02-24 10:24:27",02:33:06,02:32:32,8.356,3.509,1.049,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.920,"Plug Out at Vehicle",1582559413,94583,2800441,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-24 08:00:48",PST,"2020-02-24 10:08:14",PST,"2020-02-24 10:09:07",02:07:26,01:43:35,12.440,5.225,1.561,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,1.370,"Plug Out at Vehicle",5528,93401,3809411,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-24 07:30:53",PST,"2020-02-24 10:07:58",PST,"2020-02-24 10:08:46",02:37:05,02:02:07,7.348,3.086,0.922,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.810,"Plug Out at Vehicle",4535,93401,21207751,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-24 07:49:07",PST,"2020-02-24 10:01:53",PST,"2020-02-24 10:02:55",02:12:46,02:06:03,13.878,5.829,1.742,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,1.530,"Plug Out at Vehicle",5990,94539,4334541,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-24 07:07:04",PST,"2020-02-24 09:51:35",PST,"2020-02-24 09:52:29",02:44:31,01:57:41,12.021,5.049,1.509,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,1.320,"Plug Out at Vehicle",5989,93422,20519581,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-24 06:17:29",PST,"2020-02-24 09:49:09",PST,"2020-02-24 09:50:56",03:31:40,02:25:08,9.630,4.044,1.209,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,1.060,"Plug Out at Vehicle",5525,93433,936751,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-24 06:27:26",PST,"2020-02-24 08:27:57",PST,"2020-02-24 08:28:50",02:00:33,01:20:50,9.187,3.858,1.153,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,1.010,"Plug Out at Vehicle",3362,93428,3367961,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-24 05:59:21",PST,"2020-02-24 08:03:35",PST,"2020-02-24 08:04:57",02:04:13,01:57:25,6.300,2.646,0.791,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.690,"Plug Out at Vehicle",5383,93437,20753051,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-24 06:48:06",PST,"2020-02-24 07:56:38",PST,"2020-02-24 07:57:53",01:08:30,01:08:21,4.420,1.856,0.555,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.490,"Plug Out at Vehicle",5527,93405,4302971,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-24 07:47:22",PST,"2020-02-24 07:49:23",PST,"2020-02-24 07:49:31",00:02:01,00:00:00,0.000,0.000,0.000,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.000,Timeout,1582559237,94583,2800441,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-24 04:49:43",PST,"2020-02-24 06:20:46",PST,"2020-02-24 06:22:05",01:31:02,01:26:28,4.414,1.854,0.554,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.490,"Plug Out at Vehicle",5988,93402,710899,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-24 00:14:38",PST,"2020-02-24 04:06:25",PST,"2020-02-24 04:07:10",03:51:47,02:17:05,7.774,3.265,0.976,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.860,"Plug Out at Vehicle",5524,93405,648859,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
